,filename,folder,octTags0,octTags1,octTags2,octTags3,octTags4,all_label,fundus_image_qualified,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_macular-position,fi_unqualified_focus-clearness,fi_unqualified_readable-range,fi_unqualified_others,path,exists
967,18010077-20190715-L_1.2.276.0.75.2.1.20.0.3.190715160536078.1076358.17691_078.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_othersnannan,0,1,0,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18010077-20190715-L_1.2.276.0.75.2.1.20.0.3.190715160536078.1076358.17691_078.png,TRUE
1824,14003450-20150717-L_150717164506765_068.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14003450-20150717-L_150717164506765_068.png,TRUE
514,13000004-20140312-R_140625114645859_169.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13000004-20140312-R_140625114645859_169.png,TRUE
1632,1301203-20170227-R_170227103938843._002.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301203-20170227-R_170227103938843._002.png,TRUE
1392,17011031-20180803-R_180803092509296_071.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17011031-20180803-R_180803092509296_071.png,TRUE
1379,14005539-20170721-R_170721144855437_110.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14005539-20170721-R_170721144855437_110.png,TRUE
1850,1301154-20170915-L_170915101527781_167.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301154-20170915-L_170915101527781_167.png,TRUE
2941,1301154-20160325-L_160325104555812._150.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301154-20160325-L_160325104555812._150.png,TRUE
725,86161788-20171024-R_171024144611406_141.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86161788-20171024-R_171024144611406_141.png,TRUE
655,13011047-20180115-L_180115092200718_139.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011047-20180115-L_180115092200718_139.png,TRUE
1553,13011082-20181119-L_181119101425500_123.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011082-20181119-L_181119101425500_123.png,TRUE
3029,13011047-20170519-L_17051912085762_036.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011047-20170519-L_17051912085762_036.png,TRUE
3093,18010151-20190716-R_1.2.276.0.75.2.1.20.0.3.190716103027593.1076358.2942_093.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18010151-20190716-R_1.2.276.0.75.2.1.20.0.3.190716103027593.1076358.2942_093.png,TRUE
777,1301188-20160825-L_160825101453609._095.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301188-20160825-L_160825101453609._095.png,TRUE
2358,17011016-20170519-R_170519144407437_185.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17011016-20170519-R_170519144407437_185.png,TRUE
2096,15093010-20191120-R_191120160023484.1076358.7037_099.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_macular-position,fi_unqualified_others,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_macular-positionfi_unqualified_othersnan,0,1,1,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15093010-20191120-R_191120160023484.1076358.7037_099.png,TRUE
488,86173505-20170816-L_170816134951250_050.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86173505-20170816-L_170816134951250_050.png,TRUE
446,1301008-20170816-L_170816102202109._173.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301008-20170816-L_170816102202109._173.png,TRUE
2848,1301297-20170413-R_170413095445453_062.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301297-20170413-R_170413095445453_062.png,TRUE
1248,16061041-20180723-L_180723094129843_171.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/16061041-20180723-L_180723094129843_171.png,TRUE
1710,1427172-20171114-L_171114152941078._165.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,,,,fundus_image_unqualifiedfi_unqualified_disc-positionnannannan,0,1,1,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427172-20171114-L_171114152941078._165.png,TRUE
3070,1301194-20180611-R_180611105111921._082.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301194-20180611-R_180611105111921._082.png,TRUE
1728,17071153-20191211-R_1.2.276.0.75.2.1.20.0.3.191211090707484.1076358.7180_064.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17071153-20191211-R_1.2.276.0.75.2.1.20.0.3.191211090707484.1076358.7180_064.png,TRUE
874,18060003-20180813-L_180813141152750_118.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_othersnannan,0,1,0,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18060003-20180813-L_180813141152750_118.png,TRUE
1079,86186369-20191206-R_1.2.276.0.75.2.1.20.0.3.191206110800265.1076358.23584_189.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86186369-20191206-R_1.2.276.0.75.2.1.20.0.3.191206110800265.1076358.23584_189.png,TRUE
3141,86181587-20190710-L_1.2.276.0.75.2.1.20.0.3.190710085243046.1076358.3861_131.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86181587-20190710-L_1.2.276.0.75.2.1.20.0.3.190710085243046.1076358.3861_131.png,TRUE
1115,1301271-20160420-R_160420105444156._154.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301271-20160420-R_160420105444156._154.png,TRUE
1738,1301281-20170322-R_170322111835765._192.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessnannannan,0,1,0,0,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301281-20170322-R_170322111835765._192.png,TRUE
2352,1301239-20180315-L_180315152131578._113.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301239-20180315-L_180315152131578._113.png,TRUE
103,1301080-20141023-R_141023150952000._053.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301080-20141023-R_141023150952000._053.png,TRUE
1310,18140066-20191230-R_191230103928968.1076358.12463_162.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18140066-20191230-R_191230103928968.1076358.12463_162.png,TRUE
597,15093085-20191211-R_191211144833106.1215738.14080_167.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15093085-20191211-R_191211144833106.1215738.14080_167.png,TRUE
981,86162269-20161105-L_161105104106062_052.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86162269-20161105-L_161105104106062_052.png,TRUE
1708,1301163-20161012-L_161012150842921._169.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301163-20161012-L_161012150842921._169.png,TRUE
1086,86175040-20171127-R_171127161302468_018.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,,,,fundus_image_unqualifiedfi_unqualified_readable-rangenannannan,0,1,0,0,0,1,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86175040-20171127-R_171127161302468_018.png,TRUE
2302,1301008-20140317-R_140604142544453._018.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301008-20140317-R_140604142544453._018.png,TRUE
18,1301223-20150601-L_150601143604078._169.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessnannannan,0,1,0,0,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301223-20150601-L_150601143604078._169.png,TRUE
824,15093002-20191119-L_191119164657437.1076358.6941_093.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15093002-20191119-L_191119164657437.1076358.6941_093.png,TRUE
1427,1301023-20180626-R_180626101549515._067.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301023-20180626-R_180626101549515._067.png,TRUE
1035,13011053-20170619-L_170619113209640_181.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011053-20170619-L_170619113209640_181.png,TRUE
662,13011053-20170619-L_170619113246296_142.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011053-20170619-L_170619113246296_142.png,TRUE
968,13011052-20180330-L_18033010090770_158.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011052-20180330-L_18033010090770_158.png,TRUE
2979,86185924-20191107-L_1.2.276.0.75.2.1.20.0.3.191107145356453.1076358.27647_134.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86185924-20191107-L_1.2.276.0.75.2.1.20.0.3.191107145356453.1076358.27647_134.png,TRUE
653,14002747-20150410-R_150410145000250_025.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14002747-20150410-R_150410145000250_025.png,TRUE
1572,1301080-20180115-R_180115101659781._007.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessnannannan,0,1,0,0,1,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301080-20180115-R_180115101659781._007.png,TRUE
169,86173809-20170719-L_170719145108687_160.jpg,xux,fundus_image_unqualified,fi_unqualified_focus-clearness,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_focus-clearnessfi_unqualified_othersnannan,0,1,0,0,1,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86173809-20170719-L_170719145108687_160.png,TRUE
166,16121012-20170421-R_170421095420765_109.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/16121012-20170421-R_170421095420765_109.png,TRUE
2171,1301077-20151022-L_160308160425937._198.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301077-20151022-L_160308160425937._198.png,TRUE
1855,1301266-20170527-R_170527102513093._167.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301266-20170527-R_170527102513093._167.png,TRUE
610,1301043-20170615-R_170615101706078._159.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301043-20170615-R_170615101706078._159.png,TRUE
1039,86179016-20180926-R_180926141904593_175.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_readable-range,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_readable-rangenannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86179016-20180926-R_180926141904593_175.png,TRUE
1201,14003736-20150821-L_150821154637953_190.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14003736-20150821-L_150821154637953_190.png,TRUE
2046,1301121-20141128-L_141128164057421._070.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301121-20141128-L_141128164057421._070.png,TRUE
342,15093069-20191206-L_191206110552327.1215738.6195_157.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15093069-20191206-L_191206110552327.1215738.6195_157.png,TRUE
2996,14001768-20141019-R_141019084835515_152.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14001768-20141019-R_141019084835515_152.png,TRUE
1645,13011037-20170407-R_170407112123500_136.jpg,xux,fundus_image_unqualified,fi_unqualified_disc-position,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_disc-positionfi_unqualified_othersnannan,0,1,1,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/13011037-20170407-R_170407112123500_136.png,TRUE
3187,86185922-20191213-L_191213104253134.1215738.18853_187.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,fi_unqualified_disc-position,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersfi_unqualified_disc-positionnan,0,1,1,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86185922-20191213-L_191213104253134.1215738.18853_187.png,TRUE
2055,1301143-20160926-L_160926151612765._108.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301143-20160926-L_160926151612765._108.png,TRUE
1186,1427204-20171204-R_171204104356609._132.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427204-20171204-R_171204104356609._132.png,TRUE
1776,15092994-20191118-L_191118153658453.1076358.7325_087.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,fi_unqualified_disc-position,fi_unqualified_others,,fundus_image_unqualifiedfi_unqualified_macular-positionfi_unqualified_disc-positionfi_unqualified_othersnan,0,1,1,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/15092994-20191118-L_191118153658453.1076358.7325_087.png,TRUE
357,1301297-20170713-R_170713105022234._019.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301297-20170713-R_170713105022234._019.png,TRUE
2646,1427171-20180522-R_180522101857390._114.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427171-20180522-R_180522101857390._114.png,TRUE
1455,86186132-20191120-R_1.2.276.0.75.2.1.20.0.3.191120134936687.1076358.24141_164.jpg,xux,fundus_image_unqualified,fi_unqualified_others,,,,fundus_image_unqualifiedfi_unqualified_othersnannannan,0,1,0,0,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/86186132-20191120-R_1.2.276.0.75.2.1.20.0.3.191120134936687.1076358.24141_164.png,TRUE
1374,1301022-20160307-R_160307110933421._108.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301022-20160307-R_160307110933421._108.png,TRUE
466,18140044-20191224-R_1.2.276.0.75.2.1.20.0.3.191224104640593.1076358.9179_089.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18140044-20191224-R_1.2.276.0.75.2.1.20.0.3.191224104640593.1076358.9179_089.png,TRUE
2833,1301270-20180711-L_180711091502890._038.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1301270-20180711-L_180711091502890._038.png,TRUE
192,1427171-20171114-R_171114102617234._120.jpg,xux,fundus_image_unqualified,fi_unqualified_macular-position,,,,fundus_image_unqualifiedfi_unqualified_macular-positionnannannan,0,1,0,1,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/1427171-20171114-R_171114102617234._120.png,TRUE
591,17011014-20171121-R_171121141652093_119.jpg,xux,fundus_image_unqualified,fi_unqualified_others,fi_unqualified_macular-position,,,fundus_image_unqualifiedfi_unqualified_othersfi_unqualified_macular-positionnannan,0,1,0,1,0,0,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/17011014-20171121-R_171121141652093_119.png,TRUE
1140,18040006-20190809-L_1.2.276.0.75.2.1.20.0.3.190809083015484.1076358.24361_095.jpg,xux,fundus_image_unqualified,fi_unqualified_readable-range,fi_unqualified_others,,,fundus_image_unqualifiedfi_unqualified_readable-rangefi_unqualified_othersnannan,0,1,0,0,0,1,1,dbfs:/mnt/fiqainDB/crop_fundus_image_set/18040006-20190809-L_1.2.276.0.75.2.1.20.0.3.190809083015484.1076358.24361_095.png,TRUE
2173,14004837-20151211-R_151211140303218_013.jpg,xux,fundus_image_qualified,,,,,fundus_image_qualifiednannannannan,1,0,0,0,0,0,0,dbfs:/mnt/fiqainDB/crop_fundus_image_set/14004837-20151211-R_151211140303218_013.png,TRUE
